"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","São Paulo","Ubatuba","ESTUFA II","","","Guia de turismo ","Masculino","Superior","Parda","28-12-1963","429","100.00","2019-04-25 02:32:57.716"
"Brasil","Rio Grande do Sul","Canela","SAO JOSE","","","MUNDO A VAPOR","Masculino","Medio incompleto","Branca","22-12-1999","429","100.00","2019-04-29 23:37:45.872"
"Brasil","Pernambuco","Passira","ZONA RURAL","","","Funcionário Público","Masculino","Superior","Branca","13-04-1986","429","100.00","2019-11-06 00:13:24.972"
"Brasil","Bahia","Bom Jesus da Lapa","PRAÇA DO LIVRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","28-02-1969","429","100.00","2019-03-28 19:46:01.642"
"Brasil","Rio de Janeiro","Volta Redonda","JD. TIRADENTES ","","","Agente de viagens","Feminino","Medio","Branca","18-12-1965","429","100.00","2019-01-26 20:11:30.337"
"Brasil","São Paulo","São Roque","SÃO JOÃO NOVO","","","Vendedor","Masculino","Superior","Branca","08-05-1988","429","100.00","2019-02-15 21:42:19.061"
"Brasil","Bahia","Ilhéus","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Preta","22-05-1989","429","100.00","2019-04-08 17:44:57.473"
"Brasil","São Paulo","Guarulhos","JARDIM PARAÍSO","","","Gestor de Turismo Público","Masculino","Superior","Branca","15-02-1971","429","100.00","2019-12-05 17:33:19.463"
"Brasil","São Paulo","Osasco","SANTO ANTÔNIO ","","","Bacharel ","Masculino","Superior","Branca","06-02-1974","429","100.00","2019-01-09 15:52:22.916"
"Brasil","São Paulo","São Paulo","JARDIM IRACEMA","","","hotelaria","Feminino","Superior incompleto","Preta","07-09-1985","429","100.00","2019-01-12 09:27:11.769"
"Brasil","Rio de Janeiro","Cabo Frio","BAÍA FORMOSA","","","Faculdade hotelaria","Masculino","Superior","Branca","04-02-1996","429","100.00","2019-02-11 18:01:09.456"
"Brasil","Mato Grosso","Cuiabá","RIBEIRÃO DA PONTE","","","PROFESSOR","Masculino","Superior","Parda","14-08-1980","429","100.00","2019-02-07 15:40:43.546"
"Brasil","São Paulo","Apiaí","PINHEIROS","","","tecnico em turismo","Masculino","Medio","Indigena","06-08-1989","429","100.00","2019-01-11 21:48:03.446"
"Brasil","Paraná","Fazenda Rio Grande","SANTA TEREZINHA","","","Auxiliar Marista Puc","Masculino","Superior","Preta","23-05-1978","429","100.00","2019-12-12 15:27:41.395"
"Brasil","Amazonas","Manaus","CIDADE DE DEUS","","","Estudante","Feminino","Superior incompleto","Parda","08-10-1997","429","100.00","2019-04-24 23:38:03.719"
"Brasil","São Paulo","São José dos Campos","DISTRITO DE SÃO FRANCISCO XAVIER","","","Publicitário","Masculino","Superior","Branca","01-05-1982","429","100.00","2019-12-30 10:52:50.33"
"Brasil","Pará","Santarém","ALTER DO CHÃO","","","Gestor Ambiental","Masculino","Superior","Indigena","16-10-1993","429","100.00","2019-02-27 15:44:54.159"
"Brasil","Santa Catarina","Abdon Batista","VILA SÃO JOSÉ","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","21-05-1991","429","100.00","2019-04-29 22:45:09.544"
"Brasil","São Paulo","São Paulo","JARDIM IRIS","","","Gestor de Turismo Público","Feminino","Superior","Branca","21-01-1959","429","100.00","2019-02-14 00:35:14.333"
"Brasil","Maranhão","Formosa da Serra Negra","VILA VIANA","","","Gestor de Turismo Público","Feminino","Superior","Parda","14-10-1979","429","100.00","2019-01-26 16:47:10.495"
"Brasil","Rio Grande do Sul","Santa Maria","CAMOBI","","","Gestor de Turismo Público","Feminino","Superior","Branca","10-03-1992","429","100.00","2019-01-23 17:44:16.795"
"Brasil","Minas Gerais","Belo Horizonte","LIBERDADE","","","estudante","Feminino","Superior incompleto","Parda","01-01-1995","429","100.00","2019-04-29 19:50:14.426"
"Brasil","São Paulo","São Bernardo do Campo","RUDGE RAMOS","","","Analista","Masculino","Superior","Parda","25-08-1982","429","100.00","2019-01-06 02:03:36.621"
"Brasil","São Paulo","Santos","EMBARE","","","Gestor de Turismo Privado","Masculino","Superior","Branca","21-12-1979","429","100.00","2019-02-15 21:07:52.273"
"Brasil","Rio Grande do Sul","Igrejinha","XV DE NOVEMBRO","","","funcionaria publica","Feminino","Superior incompleto","Preta","04-12-1968","429","100.00","2019-04-29 22:53:32.181"
"Brasil","Minas Gerais","Gouveia","CAPELINHA","","","Estudante","Feminino","Medio","Preta","12-01-2000","429","100.00","2019-02-15 16:34:24.11"
"Brasil","Rio Grande do Norte","Natal","CIDADE ALTA","","","Estudante de Turismo","Masculino","Superior","Preta","24-03-1986","429","100.00","2019-01-21 01:09:30.196"
"Brasil","Rio de Janeiro","Rio de Janeiro","PAVUNA ","","","professor","Masculino","Superior","Preta","19-03-1989","429","100.00","2019-04-30 19:41:01.997"
"Brasil","Minas Gerais","Passos","JARDIM VILA RICA","","","Advogado","Masculino","Superior","Parda","30-07-1984","429","100.00","2019-10-25 13:04:19.633"
"Brasil","Pernambuco","Camaragibe","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","10-06-1991","429","100.00","2019-01-02 15:01:13.686"
"Brasil","Goiás","Goiânia","SETOR CENTRAL","","","Estudante de Turismo","Masculino","Superior incompleto","Preta","07-05-1996","429","100.00","2019-01-23 16:47:45.649"
"Brasil","Minas Gerais","Passos","MUARAMA","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","02-08-1983","429","100.00","2019-02-18 13:59:30.757"
"Brasil","Rio de Janeiro","Rio de Janeiro","ENGENHO NOVO","","","Turismo","Masculino","Superior incompleto","Preta","08-10-1982","429","100.00","2019-04-29 18:27:25.231"
"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","31-07-1986","429","100.00","2019-01-12 17:51:26.218"
"Brasil","Mato Grosso","Cuiabá","CENTRO NORTE","","","Gestor de Turismo Público","Masculino","Superior","Branca","12-06-1979","429","100.00","2019-02-22 23:01:08.178"
"Brasil","Minas Gerais","Conceição do Mato Dentro","TABULEIRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","01-11-1988","429","100.00","2019-02-08 02:53:32.664"
"Brasil","São Paulo","São Miguel Arcanjo","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","29-04-1990","429","100.00","2019-02-12 10:08:23.451"
"Brasil","Espírito Santo","Vitória","SANTA LÚCIA","","","Administrativo e mkt","Feminino","Superior","Branca","12-09-1983","429","100.00","2019-02-02 19:25:52.535"
"Brasil","São Paulo","São Paulo","CHÁCARA SANTO ANTONIO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","27-05-1978","429","100.00","2019-03-07 00:42:46.987"
"Brasil","Espírito Santo","Vila Velha","ITAPOÃ","","","GUIA DE TURISMO","Feminino","Superior incompleto","Branca","30-09-1955","429","100.00","2019-04-17 16:06:46.14"
"Brasil","Amazonas","Manaus","SANTO ANTONIO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","08-01-1984","429","100.00","2019-01-20 20:37:20.682"
"Brasil","São Paulo","Ubatuba","PEREQUÊ AÇÚ","","","Gestor de Turismo Privado","Masculino","Medio","Branca","16-12-1983","429","100.00","2019-02-02 04:39:41.29"
"Brasil","Goiás","Terezópolis de Goiás","JOSE FERREIRA DE MACEDO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","16-07-1974","429","100.00","2019-02-01 09:57:05.509"
"Brasil","Paraná","Campo Mourão","RUA DOS GERANEOS,51","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","19-12-1977","429","100.00","2019-01-25 01:02:48.774"
"Brasil","Minas Gerais","Grão Mogol","BOM GOSTO/CENTRO","","","Pousada ","Masculino","Medio","Preta","24-03-1983","429","100.00","2019-12-26 16:16:31.526"
"Brasil","São Paulo","Sete Barras","JARDIM MAGARIO","","","Gestor de Turismo Público","Masculino","Medio","Parda","20-05-1977","429","100.00","2019-02-25 01:10:33.632"
"Brasil","Santa Catarina","Catanduvas","REGINA","","","ENGENHEIRA AMBIENTAL","Feminino","Superior","Branca","03-07-1986","429","100.00","2019-12-05 14:36:14.128"
"Brasil","Bahia","Porto Seguro","FONTANA 1","","","Gestor de Turismo Público","Feminino","Superior","Parda","15-08-1986","429","100.00","2019-02-18 20:40:39.475"
"Brasil","Santa Catarina","Sangão","SANTA APOLÔNIA","","","Administrativo","Feminino","Superior","Branca","23-10-1979","429","100.00","2019-01-14 11:08:06.293"
"Brasil","São Paulo","Peruíbe","CENTRO","","","Guia de Turismo","Feminino","Superior","Branca","23-12-1967","429","100.00","2019-01-19 16:11:36.04"
"Brasil","Pará","Barcarena","PEDREIRA","","","Gestor de Turismo Público","Feminino","Superior","Parda","15-02-1978","429","100.00","2019-04-30 21:37:44.722"
"Brasil","Minas Gerais","Bonfim","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","29-10-1988","429","100.00","2019-02-14 08:53:27.428"
"Brasil","São Paulo","São Paulo","VILA FORMOSA","","","microempreendedora","Feminino","Superior incompleto","Preta","31-10-1984","429","100.00","2019-02-01 21:03:02.18"
"Brasil","São Paulo","Riolândia","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","13-09-1966","429","100.00","2019-02-12 12:57:36.828"
"Brasil","Rio de Janeiro","Rio de Janeiro","RICARDO DE ALBUQUERQUE","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Preta","18-06-1998","429","100.00","2019-04-16 18:59:40.935"
"Brasil","São Paulo","São José dos Campos","JARDIM BELA VISTA","","","professor","Masculino","Superior","Parda","17-03-1957","429","100.00","2019-01-30 18:36:50.224"
"Brasil","Rio Grande do Norte","Natal","NATAL","","","Guia de Turismo","Masculino","Superior","Parda","26-02-1957","429","100.00","2019-01-10 22:17:06.399"
"Brasil","Espírito Santo","Presidente Kennedy","jaqueira","","","Freelance ","Masculino","Superior","Parda","09-01-1993","429","100.00","2019-04-23 14:49:26.439"
"Brasil","Minas Gerais","João Monlevade","BAÚ ","","","Funcionária pública ","Feminino","Superior incompleto","Preta","27-10-1988","429","100.00","2019-12-03 18:52:31.679"
"Brasil","Ceará","Aracati","CENTRO","","","Recepcionista ","Masculino","Superior","Parda","27-09-1991","429","100.00","2019-04-25 19:57:52.808"
"Brasil","Goiás","Goiânia","SETOR CENTRAL","","","Gestor de Turismo Público","Feminino","Superior","Parda","04-04-1954","429","100.00","2019-02-16 20:10:10.999"
"Brasil","Rio Grande do Norte","Vila Flor","CENTRO","","","estudante","Masculino","Superior incompleto","Branca","21-05-1996","429","100.00","2019-12-06 19:29:50.046"
"Brasil","Rio de Janeiro","Rio de Janeiro","ANIL","","","Gestor de Turismo Privado","Masculino","Medio","Preta","22-10-1975","429","100.00","2019-01-31 15:56:33.936"
"Brasil","São Paulo","São Paulo","FREGUESIA DO Ó","","","Estudante de turismo","Masculino","Superior","Branca","24-06-1984","429","100.00","2019-04-26 09:59:30.439"
"Brasil","Rio Grande do Norte","Mossoró","PAREDÕES","","","Turismólogo","Feminino","Superior incompleto","Parda","13-03-1997","429","100.00","2019-12-06 09:18:13.034"
"Brasil","São Paulo","São Paulo","-","","","-","Feminino","Superior","Branca","06-06-1988","429","100.00","2019-05-01 05:58:22.685"
"Brasil","Rio de Janeiro","Resende","MORADA DO CONTORNO","","","Turismóloga","Feminino","Superior","Amarela","29-03-1991","429","100.00","2019-04-29 06:49:53.237"
"Brasil","São Paulo","São Paulo","BARRA FUNDA","","","Estudante","Feminino","Superior incompleto","Amarela","19-02-1999","429","100.00","2019-01-25 19:26:49.111"
"Brasil","Rio de Janeiro","Angra dos Reis","RIBEIRA","","","Guia de Turismo","Feminino","Superior","Branca","04-03-1973","429","100.00","2019-02-11 17:41:29.619"
"Brasil","São Paulo","Sorocaba","VILA PROGRESSO","","","Gestor de Turismo Público","Feminino","Superior","Branca","03-03-1982","429","100.00","2019-04-21 10:42:32.591"
"Brasil","Rio Grande do Sul","Torres","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","14-11-1975","429","100.00","2019-11-13 17:21:37.146"
"Brasil","Pernambuco","Recife","JD SAO PAULO","","","guia de turismo","Feminino","Medio","Preta","27-07-1977","429","100.00","2019-11-16 15:04:11.031"
"Brasil","Rio de Janeiro","Rio de Janeiro","QUINTINO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","12-12-1980","429","100.00","2019-02-15 02:19:46.987"
"Brasil","Santa Catarina","Florianópolis","Barra da Lagoa","","","Bacharel em Turismo","Feminino","Superior","Parda","30-08-1993","429","100.00","2019-04-28 16:47:14.033"
"Brasil","Minas Gerais","Nova Ponte","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","02-09-1977","429","100.00","2019-04-30 15:17:53.061"
"Brasil","Minas Gerais","Passos","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","06-05-1998","429","100.00","2019-11-06 00:56:08.962"
"Brasil","Paraná","Curitiba","Sítio Cercado","","","Gestor de Turismo Privado","Masculino","Superior","Branca","26-05-1986","429","100.00","2019-04-22 17:06:01.837"
"Brasil","Amazonas","Careiro","CENTRO","",""," guia de turismo","Masculino","Superior incompleto","Branca","26-04-1986","429","100.00","2019-12-24 14:46:04.934"
"Brasil","Ceará","Fortaleza","ALDEOTA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","29-11-1980","429","100.00","2019-02-08 11:44:46.37"
"Brasil","São Paulo","Jacareí","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","11-04-1980","429","100.00","2019-04-30 10:45:38.621"
"Brasil","Bahia","Salvador","Salvador","","","Gestor de Turismo Público","Feminino","Superior incompleto","Preta","21-09-1957","429","100.00","2019-04-16 08:32:24.824"
"Brasil","Mato Grosso","Cuiabá","PORTO","","","Setor de Reservas ","Feminino","Superior incompleto","Parda","23-08-1996","429","100.00","2019-01-16 13:05:08.179"
"Brasil","Rio de Janeiro","Niterói","CARAMUJO","","","Estudante","Feminino","Superior incompleto","Parda","21-10-1987","429","100.00","2019-12-15 20:18:10.877"
"Brasil","Sergipe","Aracaju","SANTA MARIA","","","Gestor de Turismo Público","Feminino","Superior","Preta","24-04-1985","429","100.00","2019-02-18 17:29:35.273"
"Brasil","Rio Grande do Sul","Porto Alegre","CIDADE BAIXA","","","Gestor de Turismo Público","Feminino","Superior","Branca","18-03-1956","429","100.00","2019-02-07 14:56:21.2"
"Brasil","São Paulo","Lins","JARDIM DAS PAINEIRAS","","","Gestor de Turismo Público","Feminino","Medio","Parda","23-05-1991","429","100.00","2019-11-26 20:03:40.137"
"Brasil","Goiás","Santa Cruz de Goiás","CENTRO","","","assessor","Masculino","Superior incompleto","Preta","31-01-1983","429","100.00","2019-02-19 16:40:52.797"
"Brasil","Mato Grosso","Rondonópolis","COLINA VERDE","","","Empreendedor","Masculino","Superior","Branca","20-04-1975","429","100.00","2019-11-14 23:48:46.121"
"Brasil","São Paulo","Guarulhos","JARDIM TERESÓPOLIS","","","Estudante","Feminino","Superior","Parda","06-04-1999","429","100.00","2019-12-02 19:00:16.992"
"Brasil","Minas Gerais","Conceição do Mato Dentro","VILA CAETANO","","","Gestor de Turismo Público","Feminino","Medio","Parda","16-07-1995","429","100.00","2019-04-30 19:24:09.93"
"Brasil","Rio de Janeiro","Rio de Janeiro","GRAJAÚ","","","PROMOTORA DE EVENTOS","Feminino","Superior","Branca","12-05-1968","429","100.00","2019-04-15 20:00:32.637"
"Brasil","Rio Grande do Sul","Vila Flores","CENTRO","","","Gerente hotel","Feminino","Superior","Branca","24-08-1988","429","100.00","2019-02-18 09:45:13.386"
"Brasil","Rio de Janeiro","Rio de Janeiro","AGUA SANTA","","","Gestor de Turismo Privado","Feminino","Superior","Branca","07-09-1973","429","100.00","2019-02-17 23:39:33.455"
"Brasil","São Paulo","Piracaia","JD SUDO","","","Gestor de Turismo Público","Feminino","Medio","Branca","20-05-1970","429","100.00","2019-03-05 15:33:29.217"
"Brasil","Minas Gerais","Bicas","CENTRO","","","Auxiliar Administrat","Feminino","Superior","Branca","22-06-1984","429","100.00","2019-02-05 15:53:24.549"
"Brasil","Paraná","Ampére","NOSSA SENHORA DAS GRAÇAS","","","Gestor de Turismo Público","Feminino","Superior","Branca","29-06-1973","429","100.00","2019-02-07 16:41:22.59"
"Brasil","São Paulo","Américo Brasiliense","VISTA ALEGRE","","","Estudante de Turismo","Masculino","Superior","Parda","08-04-1983","429","100.00","2019-01-07 16:40:52.805"
"Brasil","São Paulo","São Paulo","VILA PRUDENTE","","","Gestor de Turismo Privado","Feminino","Superior","Parda","12-02-1959","429","100.00","2019-02-14 07:36:45.009"
"Brasil","Piauí","Pedro II","AREIA BRANCA","","","Gestor de Turismo Privado","Masculino","Superior","Preta","05-04-1985","429","100.00","2019-04-13 22:38:09.246"
"Brasil","Pernambuco","Jaboatão dos Guararapes","CANDEIAS","","","Gestor de Turismo Privado","Masculino","Superior","Branca","30-06-1983","429","100.00","2019-10-27 17:20:43.433"
"Brasil","Maranhão","São Luís","COHAMA","","","militar ","Masculino","Superior","Branca","01-03-1966","429","100.00","2019-01-23 12:38:11.826"
"Brasil","São Paulo","Iguape","GUARICANA","","","Gestor de Turismo Privado","Masculino","Medio","Parda","24-10-1989","429","100.00","2019-10-29 08:58:41.568"
"Brasil","Mato Grosso do Sul","Corumbá","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Parda","15-07-1964","429","100.00","2019-12-28 19:38:54.43"
"Brasil","Pernambuco","Paulista","JANGA","","","Gestor de Turismo Privado","Masculino","Superior","Parda","10-11-1976","429","100.00","2019-02-04 01:22:26.963"
"Brasil","Rio Grande do Norte","Goianinha","COQUEIRAL","","","auxiliar adm","Feminino","Superior incompleto","Parda","08-02-1995","429","100.00","2019-12-04 10:46:23.244"
"Brasil","Distrito Federal","Brasília","BRASÍLIA","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","28-09-1986","429","100.00","2019-12-29 16:14:59.492"
"Brasil","Rio de Janeiro","Rio de Janeiro","CAMPO GRANDE","","","Gestor Ambiental","Feminino","Superior incompleto","Branca","11-02-1966","429","100.00","2019-04-28 18:34:42.79"
"Brasil","Paraná","Curitiba","BIGORRRILHO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","02-01-1982","429","100.00","2019-11-16 13:11:59.964"
"Brasil","Espírito Santo","Vila Velha","COCAL","","","Professora ","Feminino","Superior","Branca","30-08-1971","429","100.00","2019-04-29 19:33:01.161"
"Brasil","Bahia","Eunápolis","ITAPUÃ","","","Financeiro.","Feminino","Superior incompleto","Parda","11-12-1994","429","100.00","2019-01-28 18:55:11.716"
"Brasil","Rio Grande do Sul","Capão da Canoa","NAVEGANTES","","","Gestor de Turismo Público","Feminino","Superior","Branca","25-04-1969","429","100.00","2019-01-07 15:22:39.288"
"Brasil","Paraíba","Caturité","ZONA RURAL","","","Professora","Feminino","Superior","Branca","15-10-1988","429","100.00","2019-01-11 20:38:14.506"
"Brasil","Rio de Janeiro","Rio de Janeiro","NITEROI","","","Gestor de Turismo Privado","Feminino","Superior","Branca","22-01-1990","429","100.00","2019-02-14 13:10:15.847"
"Brasil","Mato Grosso","Cuiabá","CPA 3 SETOR 5","","","Turismologo","Feminino","Superior incompleto","Branca","26-03-1979","429","100.00","2019-02-18 10:16:17.174"
"Brasil","Rio Grande do Sul","Condor","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Branca","25-08-1992","429","100.00","2019-01-18 11:48:21.46"
"Brasil","Rio Grande do Sul","Agudo","PROGRESSO","","","SERVIDORA PÚBLICA","Feminino","Superior","Branca","24-05-1982","429","100.00","2019-01-21 19:39:06.382"
"Brasil","Distrito Federal","Brasília","ASA SUL","","","Consultor de Turismo","Feminino","Superior","Parda","29-01-1987","429","100.00","2019-05-01 00:09:02.945"
"Brasil","São Paulo","Itapecerica da Serra","CENTRO","","","Transp. escolar","Feminino","Superior","Branca","07-09-1982","429","100.00","2019-04-22 23:32:41.363"
"Brasil","São Paulo","Sorocaba","ÉDEN","","","Gestor de Turismo Público","Feminino","Superior","Parda","27-03-1997","429","100.00","2019-02-26 11:25:02.859"
"Brasil","Espírito Santo","Cariacica","ALTO LAGE","","","Gestor de Turismo Público","Feminino","Superior","Branca","12-01-1982","429","100.00","2019-04-30 21:56:40.696"
"Brasil","Rio de Janeiro","Rio das Ostras","JARDIM BELA VISTA","","","Estudante de Turismo","Feminino","Superior incompleto","Parda","19-01-1964","429","100.00","2019-02-09 20:08:48.809"
"Brasil","São Paulo","São Paulo","SANTA CECILIA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","02-05-1987","429","100.00","2019-01-29 17:59:35.105"
"Brasil","Ceará","Juazeiro do Norte","HORTO","","","Guia de Turismo","Masculino","Superior","Branca","18-01-1982","429","100.00","2019-01-06 19:50:23.663"
"Brasil","Pernambuco","Ilha de Itamaracá","RIO AMBAR","","","Gestor de Turismo Público","Masculino","Superior incompleto","Preta","29-01-2001","429","100.00","2019-10-14 20:51:54.855"
"Brasil","Rio Grande do Norte","Natal","CONJUNTO IGAPÓ","","","Pesquisador","Masculino","Superior","Branca","09-12-1978","429","100.00","2019-11-27 14:14:44.972"
"Brasil","São Paulo","São Paulo","VL DO ENCONTRO","","","estudante hotelaria","Feminino","Superior","Preta","23-07-1980","429","100.00","2019-03-05 20:55:30.03"
"Brasil","Mato Grosso do Sul","Campo Grande","UNIVERSITÁRIO ","","","Informações ","Feminino","Superior incompleto","Branca","01-02-1979","429","100.00","2019-02-11 09:27:28.783"
"Brasil","Rio Grande do Norte","Natal","TIROL","","","Gestor de Turismo Público","Feminino","Superior","Branca","13-05-1969","429","100.00","2019-02-18 17:11:49.523"
"Brasil","Alagoas","Maceió","POÇO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","14-04-1980","429","100.00","2019-01-04 18:55:41.201"
"Brasil","Rio de Janeiro","Angra dos Reis","JAPUIBA","","","Gestor de Turismo Público","Feminino","Medio","Parda","23-05-1996","429","100.00","2019-04-29 12:46:59.178"
"Brasil","Pernambuco","Belém de São Francisco","Centro","","","Públicos e Privados","Masculino","Superior","Parda","10-11-1966","429","100.00","2019-04-22 16:45:09.675"
"Brasil","Pará","Belém","MARAMBAIA","","","Gestor de Turismo Privado","Masculino","Superior","Parda","07-03-1991","429","100.00","2019-12-29 15:19:10.967"
"Brasil","São Paulo","Socorro","SANTA ROSA","","","Gestor de Turismo Privado","Masculino","Medio","Branca","04-05-1972","429","100.00","2019-04-27 08:28:48.13"
"Brasil","Alagoas","Maceió","VERGEL","","","Gestão de Turismo","Masculino","Superior incompleto","Preta","14-03-1997","429","100.00","2019-04-20 00:39:23.99"
"Brasil","Minas Gerais","Dom Cavati","SERAPIAO","","","Administração ","Masculino","Superior","Branca","20-08-1982","429","100.00","2019-11-27 17:49:08.034"
"Brasil","Santa Catarina","Blumenau","P.AGUDA","","","Gestor de Turismo Público","Masculino","Superior","Branca","16-12-1981","429","100.00","2019-02-10 11:37:00.253"
"Brasil","Alagoas","Major Isidoro","ZONA RURAL","","","Zootecnista","Masculino","Superior","Parda","26-09-1989","429","100.00","2019-04-20 18:00:54.966"
"Brasil","São Paulo","Paulicéia","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","21-05-1977","429","100.00","2019-02-14 07:57:02.066"
"Brasil","Tocantins","Dianópolis","CENTRO","","","Analista Técnico","Masculino","Superior","Preta","30-06-1987","429","100.00","2019-01-30 11:05:41.637"
"Brasil","São Paulo","Santa Rita do Passa Quatro","BELÉM","","","Empresário","Masculino","Superior","Branca","30-08-1967","429","100.00","2019-04-29 11:16:34.61"
"Brasil","Rio de Janeiro","Saquarema","Bacaxa","","","Gestor de Turismo Privado","Masculino","Superior","Parda","20-12-1973","429","100.00","2019-02-14 12:01:35.68"
"Brasil","São Paulo","Itu","CENTRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","16-05-1971","429","100.00","2019-04-30 15:33:07.553"
"Brasil","São Paulo","Lins","GARCIA","","","Recepcionista","Feminino","Medio","Branca","07-02-1979","429","100.00","2019-11-04 14:59:44.591"
"Brasil","Distrito Federal","Brasília","BRASILIA","","","UNB","Masculino","Superior incompleto","Parda","19-11-1989","429","100.00","2019-04-30 12:11:28.724"
"Brasil","Rio de Janeiro","Rio Bonito","BOQUEIRÃO","","","Gestor de Turismo Privado","Feminino","Medio incompleto","Branca","30-05-1959","429","100.00","2019-01-18 16:05:53.542"
"Brasil","Santa Catarina","Pedras Grandes","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","15-03-1970","429","100.00","2019-02-05 15:04:56.411"
"Brasil","Rio Grande do Sul","Santa Tereza","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Branca","19-09-1992","429","100.00","2019-04-30 23:28:16.531"
"Brasil","Minas Gerais","Caeté","JOSÉ BRANDÃO","","","Projetos","Feminino","Superior","Branca","16-07-1959","429","100.00","2019-02-10 22:53:16.234"
"Brasil","Rio de Janeiro","Seropédica","SEROPÉDICA","","","Estudante","Feminino","Superior incompleto","Branca","30-12-1995","429","100.00","2019-02-11 21:23:06.885"
"Brasil","Santa Catarina","Balneário Gaivota","JARDIM ULTRAMAR","","","estudante","Feminino","Superior incompleto","Parda","25-06-1987","429","100.00","2019-04-07 23:07:25.097"
"Brasil","Bahia","Salvador","IMBUÍ","","","Gestor de Turismo Privado","Feminino","Superior","Preta","16-07-1980","429","100.00","2019-02-05 23:11:06.665"
"Brasil","Rio de Janeiro","Petrópolis","CENTRO","","","Equipamento cultural","Feminino","Superior","Branca","03-04-1987","429","100.00","2019-05-01 01:15:01.852"
"Brasil","Rio Grande do Sul","Santa Maria","PATRONATO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","25-03-1955","429","100.00","2019-02-14 23:21:45.401"
"Brasil","Rio Grande do Sul","Santa Cruz do Sul","BOM JESUS","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","25-01-1991","429","100.00","2019-04-14 15:04:57.868"
"Brasil","Pernambuco","Fernando de Noronha","VILA DOS REMÉDIOS","","","TURISMÓLOGA","Feminino","Superior","Branca","12-11-1980","429","100.00","2019-02-10 12:34:09.261"
"Brasil","Rio Grande do Sul","São Leopoldo","CRISTO REI","","","GUIA DE TURISMO","Feminino","Superior","Branca","19-04-1964","429","100.00","2019-01-06 12:20:08.742"
"Brasil","Bahia","Feira de Santana","CIDADE NOVA","","","Professor","Masculino","Superior","Parda","26-09-1980","429","100.00","2019-04-30 21:24:46.215"
"Brasil","Pará","Marapanim","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","09-05-1982","429","100.00","2019-02-11 02:21:31.437"
"Brasil","São Paulo","São Vicente","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","20-12-1958","429","100.00","2019-04-16 13:34:52.161"
"Brasil","São Paulo","Ribeirão Preto","MONTE ALEGRE","","","Analista","Masculino","Superior","Branca","29-03-1981","429","100.00","2019-02-06 15:10:26.406"
"Brasil","Pernambuco","Bezerros","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","18-02-1981","429","100.00","2019-12-08 15:42:56.875"
"Brasil","São Paulo","Araraquara","MORUMBI","","","Gestor de Turismo Privado","Masculino","Superior","Branca","05-01-1979","429","100.00","2019-02-05 19:37:00.483"
"Brasil","Sergipe","Cristinápolis","CENTRO","","","Gestor de Turismo Privado","Masculino","Medio","Branca","12-09-1985","429","100.00","2019-04-18 00:09:35.095"
