"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","Minas Gerais","Sabará","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","22-12-1982","429","100.00","2018-11-12 16:37:19.098"
"Brasil","Bahia","Teixeira de Freitas","Teixeira de Freitas-Bahia","","","Gestor de Turismo Privado","Feminino","Superior","Branca","17-08-1980","429","100.00","2018-08-29 18:25:41.179"
"Brasil","Alagoas","São Miguel dos Campos","POÇO","","","Estudante","Feminino","Superior incompleto","Branca","07-09-1996","429","100.00","2018-06-29 12:04:41.899"
"Brasil","Rio de Janeiro","Rio de Janeiro","CATUMBI","","","EMPRESARIO","Masculino","Medio","Parda","30-04-1970","429","100.00","2018-10-05 23:52:01.131"
"Brasil","Bahia","Salvador","PITUBA","","","Gestor de Turismo Público","Masculino","Superior","Branca","05-04-1979","429","100.00","2018-12-04 15:11:28.009"
"Brasil","Tocantins","Palmas","ELDORADO","","","Gestor de Turismo Privado","Masculino","Superior","Preta","26-12-1973","429","100.00","2018-11-18 09:19:13.365"
"Brasil","Ceará","Farias Brito","CENTRO","","","ONG","Masculino","Superior","Parda","25-12-1970","429","100.00","2018-09-05 18:30:51.684"
"Brasil","Pernambuco","Recife","CIDADE UNIVERSITÁRIA, VÁRZEA","","","Gestor de Turismo Público","Masculino","Superior","Parda","01-05-1964","429","100.00","2018-11-13 13:33:56.411"
"Brasil","Maranhão","São Luís","Parque Atenas ","","","Gestor de Turismo Público","Feminino","Superior","Parda","05-03-1972","429","100.00","2018-10-23 12:07:18.096"
"Brasil","Bahia","Ipiaú","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","16-04-1984","429","100.00","2018-11-08 00:31:16.708"
"Brasil","Tocantins","Miranorte","Av. José Amâncio de Carvalho","","","Gestor de Turismo Privado","Masculino","Superior","Parda","04-11-1974","429","100.00","2018-06-19 16:19:17.886"
"Brasil","Rio de Janeiro","Rio de Janeiro","SÃO CRISTÓVÃO","","","Guia de Turismo","Masculino","Superior","Branca","08-02-1989","429","100.00","2018-12-26 22:41:43.567"
"Brasil","São Paulo","São Paulo","TATUAPE","","","guia de turismo","Masculino","Superior","Branca","26-12-1969","429","100.00","2018-07-08 22:15:12.554"
"Brasil","Rio de Janeiro","Niterói","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","07-02-1960","429","100.00","2018-07-01 18:44:58.92"
"Brasil","São Paulo","São Vicente","ITARARÉ","","","Gestor de Turismo Privado","Masculino","Superior","Branca","11-08-1973","429","100.00","2018-10-26 17:33:29.347"
"Brasil","São Paulo","Campinas","BARAO GERALDO","","","ESTUDANTE","Masculino","Superior","Branca","02-03-1977","429","100.00","2018-10-05 17:05:28.654"
"Brasil","São Paulo","Ibitinga","CENTRO","","","ESTUDANTE","Feminino","Superior","Branca","16-05-1991","429","100.00","2018-11-25 22:49:32.225"
"Brasil","Rio Grande do Sul","São Miguel das Missões","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","25-03-1978","429","100.00","2018-08-10 16:57:37.755"
"Brasil","Rio Grande do Sul","Porto Alegre","CIDADE BAIXA","","","Gestor de Turismo Público","Feminino","Superior","Branca","26-04-1965","429","100.00","2018-09-18 15:31:08.599"
"Brasil","Rio Grande do Sul","Cachoeirinha","JARDIM BETANIA","","","Turismologa","Feminino","Superior","Branca","30-06-1965","429","100.00","2018-09-27 10:19:20.168"
"Brasil","Rio Grande do Sul","Porto Alegre","PARTENON","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-02-1970","429","100.00","2018-12-10 22:25:02.217"
"Brasil","Rio Grande do Sul","Porto Alegre","AGRONOMIA","","","porteira","Feminino","Medio","Branca","20-10-1976","429","100.00","2018-11-29 22:04:08.244"
"Brasil","Minas Gerais","Ouro Fino","TABUÃO","","","Gestor de Turismo Privado","Masculino","Medio","Branca","12-01-1970","429","100.00","2018-10-08 08:46:00.126"
"Brasil","Santa Catarina","Lages","CORAL","","","Gestor de Turismo Privado","Masculino","Medio","Branca","10-09-1971","429","100.00","2018-11-19 17:44:24.588"
"Brasil","Minas Gerais","Sarzedo","SANTO ANTÔNIO","","","Gestor de Turismo Público","Masculino","Superior","Parda","24-05-1968","429","100.00","2018-08-10 10:45:58.085"
"Brasil","Minas Gerais","Belo Horizonte","SERRA VERDE","","","Gestor de Turismo Público","Masculino","Superior","Preta","13-11-1993","429","100.00","2018-12-27 16:54:16.872"
"Brasil","Rio de Janeiro","Rio de Janeiro","IPANEMA ","","","Motorista ","Masculino","Superior incompleto","Branca","03-11-1969","429","100.00","2018-09-02 09:00:36.171"
"Brasil","Santa Catarina","Florianópolis","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","18-02-1958","429","100.00","2018-08-30 09:17:17.303"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Gestor de Turismo Privado","Masculino","Medio","Parda","01-06-1973","429","100.00","2018-06-22 15:45:17.314"
"Brasil","Minas Gerais","Conceição do Mato Dentro","BELA VISTA","","","Gerente de U.C.","Masculino","Superior","Preta","17-03-1974","429","100.00","2018-10-30 21:41:52.732"
"Brasil","Piauí","Parnaíba","PLANALTO","","","estudante","Masculino","Superior incompleto","Parda","21-08-1996","429","100.00","2018-07-15 20:26:35.731"
"Brasil","Rio de Janeiro","Rio de Janeiro","ILHA DO GOVERNADOR","","","Estagiário - Turismo","Masculino","Superior incompleto","Branca","02-03-1986","429","100.00","2018-08-06 13:01:19.656"
"Brasil","São Paulo","Ubatuba","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","14-12-1971","429","100.00","2018-11-19 22:24:10.678"
"Brasil","Rio Grande do Sul","Canoas","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","08-08-1981","429","100.00","2018-09-24 23:11:38.622"
"Brasil","Paraná","Ribeirão Claro","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","16-11-1984","429","100.00","2018-11-12 15:31:39.502"
"Brasil","Rio de Janeiro","Magé","CACHOEIRA GRANDE","","","Guia de Turismo","Masculino","Superior incompleto","Branca","18-03-1979","429","100.00","2018-11-21 18:46:14.956"
"Brasil","São Paulo","Jacareí","VILA PINHEIRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","05-08-1990","429","100.00","2018-12-14 19:04:01.017"
"Brasil","Minas Gerais","Patos de Minas","LAGOA GRANDE","","","Gestor de Turismo Privado","Masculino","Superior","Parda","12-03-1991","429","100.00","2018-09-14 19:47:38.707"
"Brasil","São Paulo","Caieiras","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","24-04-1978","429","100.00","2018-06-27 11:36:21.844"
"Brasil","Roraima","Caracaraí","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","16-07-1992","429","100.00","2018-09-22 13:49:19.827"
"Brasil","Mato Grosso","Sinop","Jardim Itaúbas","","","Instrutora","Feminino","Superior","Parda","16-08-1970","429","100.00","2018-12-25 15:09:03.069"
"Brasil","Santa Catarina","Palhoça","GUARDA DO CUBATÃO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","13-10-1973","429","100.00","2018-11-11 09:21:56.334"
"Brasil","São Paulo","Lins","GARCIA","","","Gestor de Turismo Público","Feminino","Superior","Branca","13-04-1980","429","100.00","2018-09-06 17:37:52.676"
"Brasil","Rio de Janeiro","Rio de Janeiro","MEIER ","","","ESTUDANTE ","Feminino","Superior incompleto","Branca","12-05-1999","429","100.00","2018-08-09 11:39:57.456"
"Brasil","Paraná","Bandeirantes","POMBAL II","","","AG. DESENVOLVIMENTO","Feminino","Superior","Branca","05-05-1967","429","100.00","2018-11-18 18:33:31.775"
"Brasil","Minas Gerais","Belo Horizonte","SERRA VERDE","","","Secretária","Feminino","Medio","Parda","22-11-1956","429","100.00","2018-12-10 14:26:12.954"
"Brasil","Ceará","Guaramiranga","CENTRO","","","assistente tecnica","Feminino","Superior","Branca","26-07-1981","429","100.00","2018-08-20 12:44:47.095"
"Brasil","Roraima","Boa Vista","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","20-07-1964","429","100.00","2018-08-15 19:35:04.066"
"Brasil","Pernambuco","Recife","SANTO AMARO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","24-10-1994","429","100.00","2018-12-04 08:18:33.626"
"Brasil","São Paulo","Campinas","JARDIM DO LAGO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","18-05-1964","429","100.00","2018-08-02 17:30:41.806"
"Brasil","Paraná","Cambé","CENTRO","","","Prefeitura de Cambé","Feminino","Superior","Branca","13-03-1960","429","100.00","2018-12-11 11:10:21.79"
"Brasil","Rio Grande do Norte","Mossoró","BOA VISTA ","","","Gestor de Turismo Privado","Feminino","Superior","Branca","14-01-1992","429","100.00","2018-08-02 17:07:12.996"
"Brasil","Ceará","Fortaleza","VILA VELHA","","","ESTUDANTE","Feminino","Superior","Parda","14-04-1989","429","100.00","2018-10-25 21:18:04.246"
"Brasil","Paraná","Maringá","ZONA SETSETE","","","Gestor de Turismo Público","Feminino","Superior","Branca","18-03-1957","429","100.00","2018-12-04 19:08:47.633"
"Brasil","Rio de Janeiro","Rio de Janeiro","COPACABANA ","","","Estudante","Feminino","Superior","Parda","22-03-1981","429","100.00","2018-07-24 15:25:15.045"
"Brasil","Pernambuco","Garanhuns","MAGANO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","28-03-1989","429","100.00","2018-10-13 22:11:48.414"
"Brasil","Rio de Janeiro","Três Rios","PMTR","","","Gestor de Turismo Público","Feminino","Superior","Branca","14-11-1988","429","100.00","2018-10-26 11:09:48.817"
"Brasil","Rio de Janeiro","Rio de Janeiro","Gamboa","","","Estudante ","Feminino","Superior","Parda","11-04-1997","429","100.00","2018-07-11 22:51:47.348"
"Brasil","Roraima","Boa Vista","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","19-10-1990","429","100.00","2018-08-31 13:49:08.326"
"Brasil","Minas Gerais","Belo Oriente","FLAVIO MARQUES LISBOA","","","Estudante de Turismo","Feminino","Superior incompleto","Branca","30-03-1998","429","100.00","2018-12-19 21:38:44.787"
"Brasil","São Paulo","Cordeirópolis","CENTRO","","","excurçoes","Feminino","Superior","Branca","03-04-1984","429","100.00","2018-10-23 14:23:07.234"
"Brasil","Mato Grosso","Cáceres","CAVALHADA 3","","","Gestor de Turismo Público","Feminino","Superior","Branca","01-06-1972","429","100.00","2018-10-09 15:21:01.308"
"Brasil","Bahia","Salvador","IMBUI","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-08-1968","429","100.00","2018-10-25 12:10:19.593"
"Brasil","São Paulo","Ribeirão Preto","JARDIM PAULISTA","","","técnico hospedagem","Feminino","Superior","Branca","24-03-1949","429","100.00","2018-08-01 19:54:47.904"
"Brasil","Maranhão","Água Doce do Maranhão","CARIOCA","","","Gestor de Turismo Público","Feminino","Superior","Branca","31-05-1993","429","100.00","2018-11-03 20:13:34.418"
"Brasil","Bahia","Amargosa","CENTRO","","","Turismólogo","Masculino","Superior incompleto","Preta","26-01-1983","429","100.00","2018-11-21 16:57:54.542"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","ESTUDANTE DE TURISMO","Masculino","Superior incompleto","Parda","22-06-1964","429","100.00","2018-12-12 15:25:14.881"
"Brasil","Rio de Janeiro","Rio de Janeiro","PECHINCHA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","21-05-1955","429","100.00","2018-11-22 07:22:38.992"
"Brasil","Santa Catarina","Monte Carlo","POR DO SOL","","","área pública","Feminino","Superior","Branca","10-04-1967","429","100.00","2018-11-30 16:16:19.386"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Estudante de turismo","Masculino","Superior incompleto","Parda","04-08-1963","429","100.00","2018-10-19 06:50:35.975"
"Brasil","Bahia","Santa Brígida","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","14-03-1970","429","100.00","2018-12-21 13:27:59.32"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","08-02-1972","429","100.00","2018-11-26 11:31:45.465"
"Brasil","Minas Gerais","Congonhas do Norte","Centro","","","Gestor de Turismo Público","Masculino","Medio","Parda","03-05-1994","429","100.00","2018-11-10 18:16:49.159"
"Brasil","Bahia","Salvador","PITUBA","","","ESTUDANTE","Masculino","Superior incompleto","Branca","10-01-1993","429","100.00","2018-09-19 12:46:28.9"
"Brasil","Rio de Janeiro","Rio de Janeiro","BOTAFOGO","","","Gestão em Turismo","Feminino","Superior","Branca","31-10-1980","429","100.00","2018-12-03 15:25:02.167"
"Brasil","Espírito Santo","Guarapari","KUBISTCHEK","","","Gestor de Turismo Público","Masculino","Superior","Parda","25-01-1968","429","100.00","2018-12-28 15:18:00.74"
"Brasil","Pará","Belém","UMARIZAL","","","Gestor de Turismo Público","Masculino","Superior","Parda","05-01-1964","429","100.00","2018-09-29 23:28:08.416"
"Brasil","Amazonas","Manaus","SÃO RAIMUNDO","","","Faculdade","Feminino","Superior incompleto","Branca","27-07-1992","429","100.00","2018-12-07 23:21:17.693"
"Brasil","Rio Grande do Sul","Porto Alegre","CAMPO NOVO","","","ESTÁGIARIO","Feminino","Superior incompleto","Preta","29-11-1995","429","100.00","2018-09-19 16:35:00.901"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO ","","","Gestor de Turismo Público","Feminino","Superior","Parda","11-04-1994","429","100.00","2018-11-24 08:36:24.195"
"Brasil","Pará","Bragança","Vila nova","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","08-03-1988","429","100.00","2018-11-03 11:51:00.469"
"Brasil","São Paulo","Itaquaquecetuba","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Parda","20-01-1985","429","100.00","2018-08-02 22:22:39.571"
"França","","","","","","","Masculino","Superior","Branca","30-04-1954","429","100.00","2018-12-23 17:13:00.225"
"Brasil","Minas Gerais","Juiz de Fora","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","04-06-1990","429","100.00","2018-09-22 20:49:14.343"
"Brasil","Santa Catarina","Campos Novos","SAO SEBASTIAO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","30-11-1981","429","100.00","2018-12-31 19:49:49.339"
"Brasil","São Paulo","Jacupiranga","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","16-04-1992","429","100.00","2018-12-19 13:44:10.322"
"Brasil","Minas Gerais","Catas Altas","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","05-09-1989","429","100.00","2018-09-27 20:52:55.543"
"Brasil","Rio Grande do Sul","Aceguá","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","11-01-1983","429","100.00","2018-11-30 14:04:18.752"
"Brasil","Ceará","Maracanaú","NOVO MARACANAU","","","GUIA EM TURISMO","Masculino","Medio","Parda","05-04-1994","429","100.00","2018-07-19 19:53:43.781"
"Brasil","Rio de Janeiro","São Gonçalo","GRADIM","","","Universidade Federal","Feminino","Superior","Branca","23-04-1955","429","100.00","2018-11-20 04:10:50.784"
"Brasil","Sergipe","Aracaju","JABOTIANA","","","mestranda em turismo","Feminino","Superior","Branca","12-10-1971","429","100.00","2018-07-15 10:20:04.49"
"Brasil","Minas Gerais","Curvelo","MARIA AMALIA","","","Escola","Feminino","Medio","Parda","30-09-1979","429","100.00","2018-10-25 13:42:22.564"
"Brasil","Alagoas","Porto Real do Colégio","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-12-1989","429","100.00","2018-08-29 13:49:15.51"
"Brasil","Mato Grosso","Cuiabá","JARDIM DOA IPES ","","","Gestor de Turismo Público","Masculino","Superior","Parda","07-10-1994","429","100.00","2018-11-27 18:37:49.011"
"Brasil","Rio de Janeiro","Rio de Janeiro","BANGU","","","Estudante de Turismo","Feminino","Superior incompleto","Branca","14-09-1998","429","100.00","2018-11-21 17:37:47.995"
"Brasil","Minas Gerais","Elói Mendes","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","27-02-1991","429","100.00","2018-09-04 14:05:06.143"
"Brasil","Rio Grande do Norte","Canguaretama","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","27-11-1984","429","100.00","2018-12-26 14:28:34.433"
"Brasil","Rio de Janeiro","Rio de Janeiro","ILHA DE GUARATIBA","","","Aux. Administrativo","Feminino","Superior incompleto","Branca","29-03-1994","429","100.00","2018-11-19 20:48:36.105"
"Brasil","Rio de Janeiro","Rio de Janeiro"," ENGENHO NOVO ","","","Gerente de hotel ","Feminino","Superior incompleto","Preta","11-08-1986","429","100.00","2018-12-17 17:17:54.807"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","17-02-1998","429","100.00","2018-12-09 21:11:32.191"
"Brasil","São Paulo","São Paulo","Praça da Árvore","","","biologa","Feminino","Superior","Branca","13-11-1986","429","100.00","2018-10-25 12:19:15.537"
"Brasil","Pará","Senador José Porfírio","BELA VISTA","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","09-09-1989","429","100.00","2018-09-21 15:17:35.171"
"Brasil","Minas Gerais","Piranguçu","CENTRO","","","Consultora de Turism","Feminino","Superior","Branca","22-04-1960","429","100.00","2018-08-27 22:17:36.837"
"Brasil","Minas Gerais","Belo Horizonte","SANTA TEREZINHA","","","Secretaria de Estado","Masculino","Superior","Branca","23-09-1985","429","100.00","2018-12-28 09:39:45.872"
"Brasil","Santa Catarina","Timbó","QUINTINO","","","Analista Contábil","Masculino","Superior","Branca","08-11-1977","429","100.00","2018-11-04 22:12:28.393"
"Brasil","Rio Grande do Sul","Porto Alegre","LOMBA DO PINHEIRO ","","","Agente de viagens ","Masculino","Superior","Branca","17-02-1965","429","100.00","2018-07-13 02:23:22.744"
"Brasil","Santa Catarina","Bom Jardim da Serra","LOCALIDADE DE SÃO BENTO","","","Condutora de turismo","Feminino","Superior incompleto","Branca","17-06-1995","429","100.00","2018-10-03 21:19:41.218"
"Brasil","São Paulo","Guarulhos","MACEDO","","","Associação de Classs","Feminino","Superior","Parda","11-01-1967","429","100.00","2018-12-16 23:11:28.215"
"Brasil","Santa Catarina","Palhoça","PEDRA BRANCA","","","Marketing Turístico","Feminino","Superior","Branca","09-09-1992","429","100.00","2018-12-18 18:01:42.018"
"Brasil","Pará","Bragança","CEREJA","","","Bacharel em Turismo","Feminino","Superior","Parda","16-11-1991","429","100.00","2018-07-04 19:45:54.169"
"Brasil","Rio Grande do Sul","Venâncio Aires","SANTA TECLA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","24-05-1990","429","100.00","2018-12-19 14:16:23.228"
"Brasil","Pará","Senador José Porfírio","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","09-10-1981","429","100.00","2018-08-14 12:22:35.779"
"Brasil","Rio de Janeiro","Armação dos Búzios","Armação dos Búzios","","","turismo cultural","Masculino","Superior","Branca","07-09-1967","429","100.00","2018-11-04 16:39:30.642"
"Brasil","Rio Grande do Sul","Santa Cruz do Sul","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","30-12-1981","429","100.00","2018-08-03 13:56:26.352"
"Brasil","Rio de Janeiro","Rio de Janeiro","BOTAFOGO","","","Turismóloga","Feminino","Superior","Preta","25-01-1992","429","100.00","2018-10-23 16:55:07.546"
"Brasil","Paraná","Curitiba","CENTRO","","","Consultor","Feminino","Superior incompleto","Branca","21-02-1990","429","100.00","2018-08-20 21:41:47.159"
"Brasil","São Paulo","São Bernardo do Campo","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","03-02-1984","429","100.00","2018-09-10 11:16:45.535"
"Brasil","Rio Grande do Sul","Carlos Barbosa","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","09-07-1983","429","100.00","2018-12-06 11:35:30.966"
"Brasil","Rio de Janeiro","Rio de Janeiro","TIJUCA","","","Estudante de Turismo","Feminino","Superior incompleto","Branca","22-06-1999","429","100.00","2018-12-06 20:40:26.425"
"Brasil","Pernambuco","Buíque","CENTRO","","","Publicitário","Masculino","Superior","Parda","09-06-1984","429","100.00","2018-10-21 15:20:34.924"
"Brasil","Ceará","Fortaleza","MANOEL DIAS BRANCO","","","Recepcionista ","Masculino","Superior","Branca","27-01-1969","429","100.00","2018-07-06 20:24:06.388"
"Brasil","São Paulo","Bauru","JARDIM NASRALLA ","","","Gestor de Turismo Privado","Masculino","Superior","Branca","17-09-1962","429","100.00","2018-10-22 16:27:41.171"
"Brasil","São Paulo","Carapicuíba","JARDIM TUCUNDUVA","","","Gestor de Turismo Privado","Masculino","Medio","Branca","10-10-1970","429","100.00","2018-12-05 03:10:13.35"
"Brasil","Rio de Janeiro","Valença","CENTRO","","","Comerciante","Masculino","Superior","Branca","13-08-1994","429","100.00","2018-12-19 13:06:34.214"
"Brasil","Rio Grande do Sul","Camaquã","JARDIM DO FORTE","","","Historiador","Masculino","Superior","Branca","21-03-1977","429","100.00","2018-08-19 23:29:21.034"
"Brasil","Rio de Janeiro","Resende","ALVORADA","","","escola","Masculino","Superior","Parda","26-05-1960","429","100.00","2018-09-04 23:48:48.456"
"Brasil","Minas Gerais","Belo Horizonte","BOA VIAGEM","","","Estudante","Masculino","Superior incompleto","Branca","28-11-1994","429","100.00","2018-12-20 17:29:50.967"
"Brasil","Rio Grande do Norte","Viçosa","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Preta","28-06-1985","429","100.00","2018-10-25 17:53:43.011"
"Brasil","São Paulo","Guarujá","JARDIM LAS PALMAS","","","Educador cultural","Masculino","Superior","Branca","10-10-1962","429","100.00","2018-11-22 11:40:17.537"
"Brasil","São Paulo","Caieiras","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","02-03-1990","429","100.00","2018-06-29 10:28:23.996"
"Brasil","Amazonas","Manaus","Rua tulio","","","Estudante ","Feminino","Medio","Parda","02-04-1998","429","100.00","2018-09-10 14:54:01.292"
"Brasil","Mato Grosso do Sul","Campo Grande","MONTE CASTELO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","22-09-1993","429","100.00","2018-09-05 23:38:06.958"
"Brasil","Distrito Federal","Brasília","SANTA MARIA","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","12-07-1991","429","100.00","2018-07-17 17:26:50.932"
"Brasil","Minas Gerais","Araçuaí","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","15-10-1986","429","100.00","2018-10-05 16:04:46.103"
"Brasil","Rio de Janeiro","São Gonçalo","BOA VISTA","","","CONDUTOR","Masculino","Medio","Branca","18-07-1985","429","100.00","2018-10-03 15:21:08.456"
"Brasil","Sergipe","Aracaju","SÃO JOSÉ","","","Graduando em Turismo","Masculino","Superior","Preta","30-06-1987","429","100.00","2018-12-28 21:31:36.506"
"Brasil","Ceará","Russas","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","12-03-1982","429","100.00","2018-08-08 22:10:07.795"
"Brasil","Rio de Janeiro","Rio de Janeiro","TANQUE","","","Gestor de Turismo Privado","Masculino","Superior","Branca","31-05-1983","429","100.00","2018-10-16 10:28:47.45"
"Brasil","Minas Gerais","Belo Horizonte","JARDIM AMERICA","","","Recepção","Feminino","Medio","Branca","15-04-1992","429","100.00","2018-07-14 09:13:10.026"
"Brasil","Rio de Janeiro","Rio de Janeiro","CAMPO GRANDE","","","Estudante de Turismo","Feminino","Superior incompleto","Parda","21-02-1992","429","100.00","2018-10-29 01:36:30.872"
"Brasil","Mato Grosso","Cuiabá","JARDIM JOCKEY CLUB","","","HOSPEDAGEM","Feminino","Superior incompleto","Parda","22-07-1998","429","100.00","2018-07-25 21:51:50.007"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Estudante de Turismo","Feminino","Superior incompleto","Preta","14-04-1997","429","100.00","2018-11-24 14:32:42.115"
"Brasil","Rio Grande do Sul","Jaguarão","KENNEDY","","","Turismólogo","Feminino","Superior","Branca","29-09-1995","429","100.00","2018-07-04 18:26:07.329"
"Brasil","Rio de Janeiro","Rio de Janeiro","BRÁS DE PINA","","","Guia de turismo","Masculino","Superior","Parda","02-07-1982","429","100.00","2018-12-01 19:01:00.411"
"Brasil","Minas Gerais","São Gonçalo do Rio Preto","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-12-1987","429","100.00","2018-08-29 10:28:41.324"
"Brasil","Bahia","Guaratinga","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Preta","25-08-1989","429","100.00","2018-12-18 21:32:20.027"
"Brasil","Distrito Federal","Brasília","SETOR COMERCIAL SUL","","","Educação","Feminino","Medio","Branca","26-02-1979","429","100.00","2018-12-04 13:22:42.933"
"Brasil","Mato Grosso","Várzea Grande","CRISTO REI","","","GOVERNO DO ESTADO","Feminino","Superior incompleto","Parda","02-01-1991","429","100.00","2018-08-31 16:10:50.001"
"Brasil","São Paulo","São Paulo","JARDIM VIEIRA","","","Estudante de Turismo","Feminino","Superior incompleto","Branca","30-01-1998","429","100.00","2018-12-13 23:55:13.285"
"Brasil","Minas Gerais","Alfenas","R.VALE DO SOL","","","geografa, tec,ambien","Feminino","Superior","Branca","19-03-1959","429","100.00","2018-11-25 02:07:41.794"
"Brasil","Mato Grosso do Sul","Dourados","NOVO PARQUE ALVORADA","","","Gestor de Turismo Público","Feminino","Superior","Branca","08-01-1988","429","100.00","2018-07-09 13:53:25.682"
"Brasil","Rio Grande do Sul","Imbé","CENTRO LAGO BRAÇO MORTO","","","Recepcionista","Feminino","Superior","Branca","18-03-1963","429","100.00","2018-07-06 08:18:06.575"
"Brasil","Paraná","Paranavaí","CENTRO","","","Diretora de Projetos","Feminino","Superior","Branca","05-01-1977","429","100.00","2018-11-13 14:04:42.536"
"Brasil","Paraíba","Belém","CENTRO","","","Prefeita ","Feminino","Superior","Parda","14-02-1972","429","100.00","2018-12-29 14:41:43.599"
"Brasil","Minas Gerais","Presidente Kubitschek","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","06-01-1990","429","100.00","2018-12-12 13:10:45.696"
"Brasil","Minas Gerais","Diamantina","RIO GRANDE","","","Não trabalho","Feminino","Superior","Parda","02-04-1963","429","100.00","2018-12-02 20:14:30.838"
"Brasil","Alagoas","Barra de São Miguel","Centro","","","Gestor de Turismo Privado","Feminino","Superior","Parda","07-10-1984","429","100.00","2018-11-02 16:15:50.794"
"Brasil","Paraná","São José dos Pinhais","CENTRO","","","instrutor","Masculino","Superior","Branca","01-09-1965","429","100.00","2018-10-01 14:09:59.091"
"Brasil","São Paulo","São Paulo","CERQUEIRA CESAR","","","Gestor de Turismo Privado","Masculino","Superior","Parda","03-12-1986","429","100.00","2018-12-04 15:48:05.527"
"Brasil","Distrito Federal","Brasília","ITAMACA","","","mochileiro ","Masculino","Medio","Parda","06-09-1988","429","100.00","2018-07-10 03:38:50.957"
"Brasil","Bahia","Teixeira de Freitas","TEIXEIRA DE FREITAS BAHIA BOM JESUS","","","Gestor de Turismo Privado","Masculino","Superior","Parda","27-10-1972","429","100.00","2018-11-17 10:03:11.309"
"Brasil","Alagoas","Maceió","BENEDITO BENTES I","","","Gestor de Turismo Privado","Masculino","Superior","Preta","30-07-1990","429","100.00","2018-06-25 15:39:22.647"
"Brasil","Bahia","Jequié","JEQUIEZINHO","","","Gestor de Turismo Público","Masculino","Medio","Branca","11-08-1961","429","100.00","2018-11-18 22:33:22.299"
